Product_Code,Year,Order_Demand
Product_1512,2015,"[199100, 294600, 103900, 275300, 134700, 205200, 219700, 144000, 144700, 271900, 125900, 225100]"
Product_1512,2016,"[117300, 209800, 160700, 196000, 248400, 234700, 196300, 177800, 189200, 203900, 186100, 187300]"
Product_1513,2011,[15400]
Product_1513,2012,"[78300, 91700, 213900, 135800, 111700, 87700, 102600, 107300, 126800, 140300, 164500, 92900]"
Product_1513,2013,"[141100, 99000, 177300, 89300, 179500, 213700, 87200, 257200, 152600, 133400, 174800, 116500]"
Product_1513,2014,"[166200, 137800, 167900, 141400, 195900, 181000, 144700, 229300, 187300, 192100, 91400, 226500]"
Product_1513,2015,"[206000, 187600, 178400, 146500, 158400, 94400, 249100, 100600, 147700, 202500, 150800, 203900]"
Product_1513,2016,"[161200, 131400, 155700, 127800, 174200, 186100, 195200, 118200, 193200, 231700, 361500, 98600]"
Product_1520,2011,[8000]
Product_1520,2012,"[170000, 171000, 263000, 126000, 212000, 240000, 279000, 108000, 239000, 153000, 213000, 139000]"
Product_1520,2013,"[179000, 237000, 366000, 481000, 193000, 191000, 168000, 181000, 202000, 185000, 216000, 159000]"
Product_1520,2014,"[312000, 170000, 201000, 156000, 877000, 553000, 323000, 158000, 246000, 341000, 139000, 223000]"
Product_1520,2015,"[258000, 217000, 228000, 110000, 157000, 246000, 211000, 172000, 215000, 204000, 213000, 223000]"
Product_1520,2016,"[240000, 107000, 218000, 78000, 211000, 362000, 240000, 249000, 78000, 156000, 122000, 218000]"
Product_1521,2011,[92000]
Product_1521,2012,"[199000, 191000, 197000, 173000, 197000, 272000, 246000, 260000, 158000, 188000, 126000, 285000]"
Product_1521,2013,"[374000, 203000, 335000, 159000, 124000, 205000, 155000, 216000, 263000, 150000, 157000, 171000]"
Product_1521,2014,"[206000, 255000, 271000, 182000, 242000, 199000, 177000, 175000, 215000, 312000, 179000, 270000]"
Product_1521,2015,"[448000, 191000, 560000, 445000, 307000, 226000, 479000, 189000, 144000, 237000, 328000, 370000]"
Product_1521,2016,"[186000, 226000, 285000, 211000, 216000, 329000, 140000, 129000, 221000, 258000, 163000, 151000]"
Product_1526,2012,"[226000, 336000, 424000, 303000, 274000, 271000, 353000, 293000, 304000, 406000, 201000, 302000]"
Product_1526,2013,"[308000, 322000, 320000, 437000, 273000, 252000, 283000, 270000, 312000, 287000, 318000, 219000]"
Product_1526,2014,"[328000, 258000, 420000, 503000, 497000, 312000, 359000, 426000, 440000, 371000, 430000, 202000]"
Product_1526,2015,"[323000, 200000, 447000, 430000, 305000, 417000, 343000, 200000, 429000, 437000, 311000, 499000]"
Product_1526,2016,"[310000, 370000, 462000, 433000, 439000, 482000, 241000, 370000, 632000, 381000, 379000, 633000]"
Product_1539,2011,[3000]
Product_1539,2012,"[30200, 14000, 13900, 13300, 18100, 15100, 25550, 28250, 19200, 18300, 17650, 22600]"
Product_1539,2013,"[15300, 36400, 25950, 23100, 25050, 11000, 27100, 19450, 13650, 35150, 39350, 16300]"
Product_1539,2014,"[35550, 24600, 26900, 17350, 16150, 17200, 63450, 19800, 26850, 12650, 25250, 14700]"
Product_1539,2015,"[14500, 26800, 28500, 20400, 14450, 17000, 28300, 14600, 7250, 17850, 25350, 21000]"
Product_1539,2016,"[27100, 26500, 37600, 5500, 20800, 33900, 33550, 16950, 19350, 20250, 21400, 14400]"
Product_1540,2012,"[5700, 8200, 4600, 16800, 12100, 8000, 13900, 12800, 24300, 9400, 8000, 20700]"
Product_1540,2013,"[8500, 5700, 8700, 21100, 12500, 15100, 12500, 26500, 6900, 10800, 13600, 18400]"
Product_1540,2014,"[15900, 17700, 16200, 6100, 16200, 21100, 19600, 12400, 8500, 28900, 15000, 21100]"
Product_1540,2015,"[29800, 10800, 18300, 15300, 14000, 13900, 10900, 13800, 19000, 17100, 21700, 14400]"
Product_1540,2016,"[20300, 21300, 21700, 14600, 23900, 16200, 15300, 6900, 14600, 12600, 6700, 17800]"
Product_1541,2012,"[8300, 13100, 20700, 11800, 8000, 16300, 15600, 9500, 15600, 8300, 16500, 15400]"
Product_1541,2013,"[28400, 11300, 20800, 11200, 13700, 5900, 12700, 24800, 11700, 12700, 11100, 14300]"
Product_1541,2014,"[36300, 9600, 19100, 59100, 20500, 13600, 25800, 5600, 11900, 16000, 8400, 5300]"
Product_1541,2015,"[8000, 18400, 20400, 11300, 10700, 14300, 8700, 11600, 6800, 8900, 13100, 17900]"
Product_1541,2016,"[12700, 25000, 12300, 4200, 3300, 14400, 27300, 13300, 18600, 18600, 8500, 19500]"
Product_1548,2011,[8000]
Product_1548,2012,"[59650, 43800, 141100, 42250, 68100, 74150, 83550, 70100, 24450, 60350, 45950, 50650]"
Product_1548,2013,"[80000, 89300, 41200, 11450, 89400, 122200, 65450, 54600, 75250, 51100, 31300, 65900]"
Product_1548,2014,"[98800, 85800, 116350, 83900, 66000, 7950, 111100, 142150, 92300, 115000, 58050, 66950]"
Product_1548,2015,"[44700, 42850, 32350, 101800, 43600, 19350, 85600, 67650, 67850, 115700, 28850, 72000]"
Product_1548,2016,"[113600, 93950, 78300, 93400, 75050, 109650, 24200, 81150, 38800, 78400, 145050, 101050]"
Product_1553,2011,[600]
Product_1553,2012,"[2200, 4600, 5800, 5750, 1900, 2050, 4400, 6100, 2000, 3400, 3450, 6300]"
Product_1553,2013,"[1750, 3050, 2200, 3200, 1650, 4150, 3100, 1600, 2950, 3750, 4550, 3750]"
Product_1553,2014,"[3600, 1950, 3350, 450, 700, 6000, 2100, 6250, 6800, 3150, 2400, 4250]"
Product_1553,2015,"[1750, 6600, 6100, 4200, 3400, 1350, 6950, 1200, 1750, 2650, 4600, 5600]"
Product_1553,2016,"[6100, 2750, 10600, 1800, 1400, 900, 1400, 1650, 600, 1650, 2100, 19850]"
Product_1554,2012,"[501000, 330700, 410100, 491700, 395100, 479900, 327200, 399400, 367800, 293900, 371500, 418500]"
Product_1554,2013,"[330400, 392400, 468200, 387700, 341200, 533800, 329400, 278600, 321700, 337000, 320800, 299400]"
Product_1554,2014,"[722900, 411000, 488800, 332400, 269300, 416300, 387300, 288600, 468400, 376300, 426400, 352800]"
Product_1554,2015,"[573000, 412000, 354800, 383200, 408200, 554800, 464000, 342600, 444900, 506300, 288500, 401200]"
Product_1554,2016,"[580200, 347800, 438700, 417600, 469000, 469100, 341600, 346700, 361600, 434000, 457000, 272700]"
Product_1555,2012,"[215500, 180900, 145200, 205400, 250100, 150700, 142500, 148200, 185800, 205600, 224200, 173700]"
Product_1555,2013,"[199400, 124400, 170400, 180700, 243100, 183200, 128300, 208000, 187000, 181800, 85900, 117000]"
Product_1555,2014,"[260900, 341000, 206100, 217900, 199300, 214700, 221700, 123600, 224500, 150400, 207900, 148000]"
Product_1555,2015,"[502500, 237200, 221400, 301900, 307600, 356000, 159900, 328400, 552500, 428000, 162900, 216100]"
Product_1555,2016,"[227300, 276000, 215200, 279300, 283800, 215500, 306000, 220700, 239100, 238400, 187100, 246900]"
Product_1570,2012,"[353500, 404000, 317500, 360500, 371000, 226500, 269500, 126000, 485500, 478000, 628500, 358500]"
Product_1570,2013,"[490000, 1470500, 1226000, 1359500, 429000, 1221500, 1255500, 1199000, 1163500, 1377000, 998500, 1190000]"
Product_1570,2014,"[1044500, 1038000, 1376500, 1128000, 860000, 1190000, 1348000, 1264000, 876000, 1214500, 991500, 1171000]"
Product_1570,2015,"[692000, 1071000, 969000, 886500, 982000, 965000, 692500, 728000, 785500, 1129500, 806500, 892000]"
Product_1570,2016,"[933500, 895500, 916500, 863500, 527500, 946500, 989000, 902000, 1017500, 1280000, 1401500, 1242500]"
Product_1581,2012,"[190000, 182000, 178000, 141000, 141000, 145000, 160000, 166000, 208000, 259000, 251000, 141000]"
Product_1581,2013,"[183000, 178000, 206000, 160000, 152000, 232000, 102000, 170000, 245000, 176000, 160000, 140000]"
Product_1581,2014,"[209000, 227000, 104000, 203000, 185000, 248000, 145000, 259000, 100000, 224000, 235000, 292000]"
Product_1581,2015,"[127000, 167000, 369000, 162000, 171000, 207000, 109000, 136000, 122000, 170000, 271000, 80000]"
Product_1581,2016,"[211000, 157000, 183000, 216000, 111000, 180000, 131000, 168000, 94000, 138000, 204000, 160000]"
Product_1669,2012,"[375, 1088, 994, 544, 1780, 1020, 1306, 735, 726, 1523, 710, 823]"
Product_1669,2013,"[633, 1165, 620, 612, 701, 610, 674, 632, 741, 933, 993, 674]"
Product_1669,2014,"[744, 972, 398, 507, 706, 873, 395, 1101, 1026, 956, 1017, 852]"
Product_1669,2015,"[632, 892, 830, 1227, 798, 486, 513, 658, 762, 773, 659, 394]"
Product_1669,2016,"[387, 547, 467, 1049, 564, 761, 1260, 553, 525, 679, 696, 341]"
Product_1672,2011,[7]
Product_1672,2012,"[364, 471, 560, 1276, 1263, 1061, 927, 2305, 529, 754, 583, 754]"
Product_1672,2013,"[673, 635, 1366, 1048, 342, 1164, 1165, 664, 480, 603, 2387, 389]"
Product_1672,2014,"[363, 1231, 263, 796, 488, 524, 662, 889, 725, 686, 4064, 1142]"
Product_1672,2015,"[428, 296, 816, 858, 364, 2614, 793, 981, 581, 433, 698, 711]"
Product_1672,2016,"[330, 656, 576, 776, 575, 1259, 681, 781, 500, 763, 716, 538]"
Product_1675,2011,[54]
Product_1675,2012,"[216, 162, 183, 771, 249, 272, 405, 159, 238, 795, 309, 300]"
Product_1675,2013,"[238, 750, 677, 661, 390, 318, 665, 278, 305, 528, 695, 254]"
Product_1675,2014,"[171, 475, 346, 1323, 615, 686, 250, 559, 686, 875, 277, 181]"
Product_1675,2015,"[340, 941, 479, 227, 521, 399, 263, 509, 577, 644, 249, 335]"
Product_1675,2016,"[381, 358, 706, 381, 428, 416, 328, 468, 596, 149, 333, 355]"
Product_1680,2011,[6]
Product_1680,2012,"[116, 54, 382, 99, 51, 122, 325, 50, 48, 83, 291, 257]"
Product_1680,2013,"[279, 208, 224, 108, 59, 123, 182, 188, 93, 191, 277, 60]"
Product_1680,2014,"[292, 251, 216, 350, 232, 208, 173, 160, 199, 142, 138, 129]"
Product_1680,2015,"[249, 104, 243, 325, 294, 185, 305, 138, 354, 514, 149, 528]"
Product_1680,2016,"[125, 226, 163, 314, 204, 265, 96, 118, 281, 27, 214, 153]"
Product_1719,2012,"[1620, 1888, 1423, 677, 1199, 3807, 941, 3698, 1800, 1259, 1175, 1744]"
Product_1719,2013,"[698, 4988, 1363, 2061, 2120, 2636, 1710, 2343, 2875, 1846, 2356, 1195]"
Product_1719,2014,"[1385, 1048, 1913, 845, 1415, 2247, 2684, 1702, 2366, 1052, 1374, 1835]"
Product_1719,2015,"[2883, 1611, 1044, 3084, 1730, 1365, 1816, 1346, 2096, 1921, 1100, 477]"
Product_1719,2016,"[228, 771, 455, 238, 292, 1066, 250, 1173, 649, 775, 635, 118]"
Product_1765,2012,"[14000, 11200, 24300, 16600, 7700, 11200, 12900, 10800, 18400, 19000, 16200, 16500]"
Product_1765,2013,"[10200, 11300, 17500, 14900, 11200, 14600, 24800, 57700, 11400, 15900, 7500, 19000]"
Product_1765,2014,"[16700, 14900, 10900, 12500, 12000, 8000, 11100, 17200, 10300, 32200, 11300, 11900]"
Product_1765,2015,"[28200, 22100, 24900, 19600, 19700, 11200, 10800, 11600, 34800, 13600, 8600, 14500]"
Product_1765,2016,"[20300, 23000, 10000, 21300, 20600, 24500, 20400, 17300, 17700, 14300, 17700, 25500]"
Product_1766,2011,[5000]
Product_1766,2012,"[57000, 75000, 108000, 59000, 100000, 97000, 102000, 91000, 67000, 72000, 24000, 105000]"
Product_1766,2013,"[26000, 70000, 94000, 62000, 48000, 54000, 22000, 51000, 62000, 75000, 59000, 47000]"
Product_1766,2014,"[22000, 81000, 87000, 94000, 54000, 72000, 74000, 67000, 72000, 47000, 60000, 82000]"
Product_1766,2015,"[80000, 129000, 36000, 143000, 77000, 73000, 135000, 110000, 99000, 115000, 71000, 81000]"
Product_1766,2016,"[61000, 76000, 96000, 112000, 76000, 70000, 49000, 131000, 29000, 103000, 94000, 122000]"
Product_1786,2012,"[193, 134, 87, 82, 164, 578, 845, 40, 46, 71, 77, 28]"
Product_1786,2013,"[60, 298, 216, 211, 49, 127, 308, 229, 321, 198, 114, 530]"
Product_1786,2014,"[92, 41, 125, 43, 313, 157, 137, 73, 94, 74, 56, 94]"
Product_1786,2015,"[92, 87, 254, 97, 138, 136, 222, 47, 141, 168, 170, 239]"
Product_1786,2016,"[118, 84, 79, 114, 83, 93, 37, 79, 102, 50, 155, 48]"
Product_1822,2011,[7]
Product_1822,2012,"[220, 151, 266, 257, 335, 467, 363, 279, 272, 329, 75, 288]"
Product_1822,2013,"[222, 333, 421, 396, 269, 538, 515, 477, 632, 456, 356, 500]"
Product_1822,2014,"[190, 363, 442, 213, 443, 705, 611, 298, 144, 480, 301, 454]"
Product_1822,2015,"[309, 333, 354, 652, 383, 476, 295, 215, 664, 436, 234, 251]"
Product_1822,2016,"[274, 271, 389, 303, 156, 177, 190, 286, 234, 160, 172, 199]"
Product_1825,2011,[20000]
Product_1825,2012,"[422500, 372500, 800000, 152500, 535000, 517500, 615000, 505000, 340000, 577500, 635000, 467500]"
Product_1825,2013,"[570000, 767500, 397500, 760000, 557500, 545000, 497500, 555000, 537500, 555000, 605000, 570000]"
Product_1825,2014,"[550000, 475000, 712500, 560000, 592500, 657500, 690000, 272500, 547500, 307500, 730000, 577500]"
Product_1825,2015,"[560000, 357500, 302500, 415000, 645000, 775000, 445000, 580000, 325000, 1132500, 207500, 587500]"
Product_1825,2016,"[390000, 352500, 222500, 412500, 635000, 322500, 557500, 217500, 680000, 250000, 337500, 382500]"
Product_1826,2012,"[28000, 34500, 39500, 44000, 47000, 27500, 40000, 44000, 31000, 52000, 45500, 38500]"
Product_1826,2013,"[51000, 80500, 15500, 56500, 54500, 51500, 54500, 22500, 51500, 38000, 30500, 33500]"
Product_1826,2014,"[22000, 41500, 55000, 37500, 52000, 120000, 10500, 34500, 17500, 38500, 38000, 37000]"
Product_1826,2015,"[34000, 37000, 31000, 31000, 70000, 34000, 38500, 39000, 37500, 52000, 38000, 15500]"
Product_1826,2016,"[16500, 29500, 32500, 55500, 61500, 56500, 31500, 46500, 83500, 7500, 27000, 29000]"
Product_1839,2012,"[238000, 28000, 38000, 49000, 152000, 269000, 200000, 180000, 184000, 104000, 54000, 37000]"
Product_1839,2013,"[70000, 354000, 388000, 339000, 52000, 116000, 208000, 197000, 266000, 142000, 288000, 133000]"
Product_1839,2014,"[366000, 243000, 270000, 501000, 201000, 183000, 199000, 100000, 149000, 130000, 147000, 137000]"
Product_1839,2015,"[398000, 400000, 213000, 264000, 333000, 438000, 229000, 162000, 252000, 251000, 220000, 338000]"
Product_1839,2016,"[201000, 151000, 520000, 328000, 117000, 168000, 201000, 59000, 325000, 74000, 267000, 474000]"
Product_1886,2011,[100]
Product_1886,2012,"[400300, 235200, 486700, 118200, 294500, 226400, 504200, 246100, 282800, 95300, 388200, 205800]"
Product_1886,2013,"[221400, 249100, 245000, 205700, 403000, 423200, 455800, 296200, 378800, 66700, 384900, 120200]"
Product_1886,2014,"[161800, 241900, 270200, 435300, 537500, 433400, 238900, 161700, 501800, 22400, 165600, 371100]"
Product_1886,2015,"[274500, 161900, 248600, 309500, 200300, 625100, 343900, 497500, 75600, 140300, 153700, 385400]"
Product_1886,2016,"[143000, 124100, 293500, 234000, 493800, 282200, 558600, 71100, 240200, 151000, 119800, 304600]"
Product_1886,2017,[100]
Product_1891,2012,"[357, 1226, 327, 373, 542, 754, 547, 524, 422, 733, 602, 835]"
Product_1891,2013,"[603, 1195, 227, 508, 274, 4244, 1973, 643, 383, 479, 428, 518]"
Product_1891,2014,"[212, 258, 681, 64, 536, 717, 295, 429, 341, 346, 761, 648]"
Product_1891,2015,"[569, 928, 1043, 593, 666, 686, 732, 511, 664, 212, 756, 347]"
Product_1891,2016,"[232, 677, 732, 764, 392, 765, 656, 562, 524, 1087, 526, 444]"
Product_1908,2012,"[29, 45, 53, 23, 38, 29, 93, 76, 42, 31, 53, 24]"
Product_1908,2013,"[17, 31, 34, 55, 39, 65, 37, 30, 44, 46, 36, 15]"
Product_1908,2014,"[23, 31, 26, 20, 70, 14, 27, 26, 33, 27, 14, 26]"
Product_1908,2015,"[91, 52, 35, 35, 34, 138, 65, 52, 66, 59, 187, 17]"
Product_1908,2016,"[15, 63, 18, 16, 50, 41, 36, 109, 32, 38, 52, 113]"
Product_1966,2012,"[7500, 12200, 4200, 5600, 8000, 26000, 7300, 6800, 21600, 13300, 6700, 11000]"
Product_1966,2013,"[2100, 9200, 9000, 4400, 5900, 6500, 6700, 9600, 6300, 6800, 12200, 6100]"
Product_1966,2014,"[9500, 9500, 3600, 9000, 6200, 7600, 11700, 11400, 8700, 8000, 4600, 5300]"
Product_1966,2015,"[15000, 10000, 12800, 4000, 12100, 13100, 6900, 14500, 12800, 17900, 6600, 12200]"
Product_1966,2016,"[6200, 14300, 10400, 7400, 6300, 6800, 13200, 8600, 12800, 9800, 7400, 5500]"
Product_1969,2012,"[36900, 42500, 21500, 29900, 71100, 39200, 29300, 69000, 53800, 45900, 32600, 23800]"
Product_1969,2013,"[32500, 57800, 32000, 39300, 28300, 58400, 41800, 38300, 36400, 61200, 31100, 42100]"
Product_1969,2014,"[41100, 85200, 32300, 48100, 76500, 36600, 40700, 36000, 57500, 50300, 53100, 49800]"
Product_1969,2015,"[65300, 54800, 53600, 52400, 45600, 45600, 63100, 64700, 70000, 54900, 31300, 32700]"
Product_1969,2016,"[52900, 49900, 65000, 59300, 61600, 41700, 63300, 48800, 66900, 39500, 50100, 67200]"
Product_1970,2011,[1000]
Product_1970,2012,"[214000, 199000, 138000, 212000, 246000, 363000, 284000, 525000, 321000, 277000, 250000, 231000]"
Product_1970,2013,"[274000, 476000, 270000, 234000, 284000, 231000, 315000, 430000, 313000, 363000, 286000, 312000]"
Product_1970,2014,"[365000, 535000, 405000, 351000, 327000, 393000, 313000, 438000, 454000, 403000, 424000, 571000]"
Product_1970,2015,"[191000, 234000, 309000, 220000, 309000, 334000, 334000, 355000, 341000, 410000, 231000, 272000]"
Product_1970,2016,"[208000, 291000, 290000, 313000, 194000, 400000, 367000, 213000, 274000, 322000, 412000, 183000]"
Product_1970,2017,[4000]
Product_1981,2012,"[13200, 9500, 10600, 17600, 20000, 11300, 15800, 9500, 13100, 12000, 13000, 14300]"
Product_1981,2013,"[11200, 12500, 19100, 8400, 15300, 20600, 13600, 16700, 12000, 17400, 12700, 20400]"
Product_1981,2014,"[25500, 12100, 20500, 14300, 13300, 11100, 12600, 16700, 16000, 12400, 10500, 13100]"
Product_1981,2015,"[16600, 17000, 30400, 24300, 16200, 17900, 24300, 16100, 14000, 32600, 13900, 25600]"
Product_1981,2016,"[16600, 34300, 19300, 19500, 34100, 24000, 29700, 29500, 20800, 33200, 24100, 17600]"
Product_1986,2012,"[10800, 5700, 7000, 8300, 5700, 5000, 6100, 2800, 3700, 3100, 5500, 8300]"
Product_1986,2013,"[7100, 10400, 6500, 5700, 4500, 4000, 4300, 5700, 4500, 1800, 1900, 6200]"
Product_1986,2014,"[4100, 14100, 5400, 5200, 3300, 7800, 6200, 9000, 15600, 4700, 5200, 9700]"
Product_1986,2015,"[5400, 12500, 14100, 3600, 4000, 4200, 6800, 5500, 9100, 6300, 6300, 4900]"
Product_1986,2016,"[6600, 5100, 12000, 7500, 8400, 2900, 7600, 7800, 3300, 8500, 3400, 10300]"
Product_1991,2012,"[46400, 35600, 64200, 43000, 59200, 54700, 101200, 80300, 104300, 138300, 47900, 37700]"
Product_1991,2013,"[44600, 62000, 63500, 51000, 20700, 61200, 47300, 56700, 35600, 57300, 41500, 45100]"
Product_1991,2014,"[87200, 71300, 74600, 107800, 109500, 58800, 42600, 92500, 77600, 77200, 72400, 34700]"
Product_1991,2015,"[63300, 91600, 80900, 54000, 153800, 34500, 121800, 74400, 64200, 84600, 42100, 54500]"
Product_1991,2016,"[49900, 58500, 108200, 57000, 47500, 69300, 70500, 50700, 75700, 55000, 53200, 54500]"
Product_1997,2011,[25000]
Product_1997,2012,"[45000, 34000, 42000, 32000, 40000, 28000, 40000, 94000, 43000, 50000, 63000, 38000]"
Product_1997,2013,"[35000, 40000, 34000, 30000, 36000, 26000, 44000, 57000, 47000, 22000, 47000, 50000]"
Product_1997,2014,"[75000, 71000, 79000, 56000, 24000, 62000, 56000, 96000, 24000, 68000, 45000, 68000]"
Product_1997,2015,"[56000, 62000, 28000, 37000, 41000, 59000, 95000, 65000, 80000, 46000, 76000, 58000]"
Product_1997,2016,"[62000, 26000, 54000, 34000, 50000, 39000, 75000, 38000, 30000, 16000, 43000, 46000]"
Product_2001,2011,[300]
Product_2001,2012,"[22200, 18300, 23500, 18200, 28900, 39900, 20800, 36100, 32900, 30900, 16600, 23800]"
Product_2001,2013,"[21900, 19600, 19100, 15700, 11400, 26800, 49400, 22800, 21100, 21100, 21500, 39400]"
Product_2001,2014,"[41600, 20200, 21500, 18500, 23300, 26000, 10700, 37300, 15700, 29200, 9200, 15600]"
Product_2001,2015,"[38400, 39900, 19800, 26000, 23900, 38000, 26500, 24700, 38800, 32600, 14400, 10900]"
Product_2001,2016,"[28800, 44100, 17800, 30300, 45700, 25900, 25100, 18500, 36200, 12400, 44300, 19600]"
Product_2004,2012,"[23000, 44000, 32000, 22000, 27000, 16000, 22000, 23000, 28000, 23000, 25000, 19000]"
Product_2004,2013,"[27000, 32000, 40000, 55000, 18000, 22000, 22000, 37000, 29000, 19000, 28000, 37000]"
Product_2004,2014,"[32000, 36000, 60000, 23000, 27000, 36000, 15000, 27000, 36000, 36000, 31000, 34000]"
Product_2004,2015,"[35000, 47000, 45000, 80000, 22000, 52000, 41000, 38000, 32000, 28000, 25000, 35000]"
Product_2004,2016,"[23000, 54000, 76000, 35000, 47000, 47000, 27000, 41000, 25000, 32000, 35000, 23000]"
Product_2006,2012,"[19100, 15600, 13700, 8600, 22500, 15800, 13400, 14700, 13200, 10200, 18400, 12800]"
Product_2006,2013,"[8900, 8900, 15800, 26500, 15800, 3800, 7200, 8700, 10500, 11000, 14700, 21500]"
Product_2006,2014,"[14100, 23100, 12100, 9900, 21700, 35800, 28400, 36500, 28200, 22100, 15900, 18700]"
Product_2006,2015,"[6200, 19300, 9200, 7000, 12500, 14100, 15200, 15200, 22400, 27400, 20600, 31400]"
Product_2006,2016,"[13500, 12800, 8800, 16100, 11400, 23400, 12300, 16500, 16900, 11100, 24200, 23600]"
Product_2010,2012,"[14000, 14200, 24300, 16700, 24800, 17100, 15200, 10100, 13300, 29500, 12400, 11000]"
Product_2010,2013,"[19300, 29500, 20300, 12600, 7900, 6400, 16500, 17900, 12800, 10900, 19600, 15100]"
Product_2010,2014,"[23200, 24000, 24300, 18700, 12700, 18500, 13700, 11800, 18700, 18500, 14100, 18100]"
Product_2010,2015,"[24900, 20100, 21400, 21900, 27000, 22000, 27400, 15000, 24500, 22300, 19700, 22500]"
Product_2010,2016,"[26800, 27800, 30600, 32100, 19200, 35900, 43800, 22600, 21600, 18600, 19100, 31100]"
Product_2027,2012,"[24000, 25800, 25000, 5600, 13700, 31700, 20800, 3600, 7200, 30000, 28600, 26700]"
Product_2027,2013,"[12900, 18200, 38000, 10300, 11700, 10300, 6400, 23200, 17700, 14900, 11900, 12700]"
Product_2027,2014,"[22000, 36300, 8900, 10800, 16400, 15700, 9800, 23100, 17600, 26300, 4900, 6700]"
Product_2027,2015,"[6800, 16500, 20900, 12500, 8100, 13900, 35300, 9000, 20300, 10400, 13400, 25900]"
Product_2027,2016,"[14400, 12200, 13700, 20000, 12800, 16000, 15400, 13600, 33300, 4900, 23200, 10900]"
Product_2037,2012,"[388, 495, 262, 348, 353, 509, 202, 338, 114, 130, 396, 808]"
Product_2037,2013,"[1322, 431, 209, 1190, 264, 466, 168, 191, 321, 79, 358, 288]"
Product_2037,2014,"[446, 346, 243, 521, 94, 357, 436, 603, 200, 377, 257, 1017]"
Product_2037,2015,"[167, 317, 1030, 193, 1088, 392, 518, 273, 65, 1082, 146, 120]"
Product_2037,2016,"[256, 364, 212, 263, 565, 236, 429, 171, 362, 752, 308, 110]"
Product_2039,2012,"[121, 96, 123, 92, 116, 153, 106, 73, 50, 46, 134, 62]"
Product_2039,2013,"[143, 62, 125, 56, 70, 143, 86, 78, 61, 102, 97, 70]"
Product_2039,2014,"[89, 112, 64, 95, 119, 148, 84, 30, 89, 50, 82, 83]"
Product_2039,2015,"[126, 80, 54, 79, 145, 132, 108, 82, 57, 135, 43, 81]"
Product_2039,2016,"[20, 41, 72, 105, 154, 217, 84, 48, 43, 53, 89, 71]"
Product_2128,2011,[30]
Product_2128,2012,"[2216, 10614, 4086, 2355, 1347, 2329, 3742, 5529, 6368, 4926, 2877, 2676]"
Product_2128,2013,"[2372, 6025, 5994, 2579, 1924, 6327, 11621, 2260, 3249, 3278, 6629, 3999]"
Product_2128,2014,"[2340, 3028, 2432, 1708, 4836, 2748, 2314, 1677, 4083, 1740, 1775, 3102]"
Product_2128,2015,"[1314, 1790, 1816, 2686, 1386, 4454, 3014, 4320, 1389, 1055, 2130, 4415]"
Product_2128,2016,"[508, 971, 1497, 941, 641, 1536, 921, 779, 622, 496, 67, 180]"
Product_2132,2011,[142]
Product_2132,2012,"[7363, 17640, 19077, 11218, 16146, 21803, 9778, 13979, 10880, 11676, 6257, 9862]"
Product_2132,2013,"[10974, 11112, 10103, 13377, 13358, 16372, 16512, 14035, 9822, 8849, 15552, 18292]"
Product_2132,2014,"[8974, 5353, 13999, 15525, 5502, 15016, 8911, 13321, 29311, 4785, 12881, 13486]"
Product_2132,2015,"[6851, 5080, 10788, 4649, 12497, 16663, 11191, 7549, 10264, 4770, 10442, 8144]"
Product_2132,2016,"[794, 2266, 986, 2977, 3431, 2342, 1237, 1316, 2998, 1301, 609, 2520]"
Product_2138,2011,"[49, 160]"
Product_2138,2012,"[9852, 16812, 8555, 10582, 12157, 15526, 30267, 13800, 27467, 10529, 9138, 36706]"
Product_2138,2013,"[11469, 10936, 20529, 12306, 19544, 12380, 31444, 6472, 10369, 6722, 8513, 23725]"
Product_2138,2014,"[10490, 10372, 16694, 12077, 9991, 16186, 11502, 9329, 21516, 7712, 9560, 8398]"
Product_2138,2015,"[13481, 11625, 16865, 20863, 9320, 11467, 17671, 11584, 14855, 10010, 9078, 9352]"
Product_2138,2016,"[12386, 10137, 9840, 4829, 3620, 8391, 4670, 4453, 10877, 9719, 4164, 5759]"
Product_2166,2011,[3]
Product_2166,2012,"[137, 732, 335, 362, 219, 360, 504, 274, 1095, 209, 241, 497]"
Product_2166,2013,"[148, 265, 368, 372, 595, 263, 359, 893, 295, 668, 479, 450]"
Product_2166,2014,"[248, 120, 495, 559, 385, 637, 339, 196, 334, 223, 97, 494]"
Product_2166,2015,"[211, 958, 476, 144, 134, 501, 326, 354, 501, 375, 465, 348]"
Product_2166,2016,"[576, 108, 369, 373, 392, 311, 411, 799, 218, 223, 189, 147]"
Product_2167,2011,[20]
Product_2167,2012,"[3844, 4861, 4322, 5036, 4194, 3052, 4859, 5348, 3961, 5288, 3708, 2391]"
Product_2167,2013,"[8454, 3752, 5512, 4461, 4350, 2653, 4508, 3789, 4063, 5942, 6690, 6676]"
Product_2167,2014,"[3854, 5847, 5748, 3897, 5198, 5116, 6382, 3855, 3724, 6548, 2761, 4577]"
Product_2167,2015,"[6908, 4302, 4572, 7220, 5118, 5453, 5412, 2732, 4489, 6157, 3461, 9093]"
Product_2167,2016,"[4930, 4829, 5098, 4852, 3771, 4554, 10146, 2905, 8065, 7687, 4756, 4505]"
